,videoId,title,description,views,likes,tag,url,duration,publishedAt,comments,combo,vectors,comment_ratio,engagement_ratio,final_rating,subject,channel_title,thumbnail
105,YQZbIT9FcUk,"L-1.4: Types of OS(Real Time OS, Distributed, Clustered & Embedded OS)",com clustered new systemoperating embedded channel 15 media multi playlist intelligence subscribe algorithms links :-------------------------------------------------------------------------------------------------------------------------------------- design,1095823,20667,types of os operating system types real time os hard real time os soft real time os embedded os clustered os distributed os gate os 2022 ugc net 2022 os operating system operating systems os lectures os lecture operating system concepts gate operating system operating system introduction introduction to operating system introduction to os computer science os operating system in hindi operating system for gate operating system lectures for gate,https://www.youtube.com/watch?v=YQZbIT9FcUk,495,2020-08-30 15:15:25,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1]",operating time science intelligence types computer systems design algorithms os hard system,[[0. 0. 0. ... 0. 0. 0.]],2.73,1.03,2.75,os1,Gate Smashers,https://i.ytimg.com/vi/YQZbIT9FcUk/maxresdefault.jpg
106,povNcHSasgs,L-1.2: Batch Operating System | Types of Operating System,university important link batch new clustered batch program comes well types embedded subscribe video examples competitive multi time,1468617,24964,batch operating system example batch operating system diagram batch operating system in os batch operating system ppt batch operating system pdf types of operating system operating system gate 2022 operating system ugc net 2022 operating system 12th nielit 2022 batch operating system batch operating system example in hindi batch processing operating system what is batch processing operating system batch operating system in detail batch processing,https://www.youtube.com/watch?v=povNcHSasgs,432,2020-08-26 05:58:51,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1]",diagram time types link processing operating system os,[[0. 0. 0. ... 0. 0. 0.]],2.65,0.92,2.63,os5,Gate Smashers,https://i.ytimg.com/vi/povNcHSasgs/maxresdefault.jpg
107,s-tk8el8JoU,"TYPES OF OPERATING SYSTEMS || BATCH, MULTIPROGRAMMED, MULTIPROCESSING, TIME SHARING, REAL TIME etc.",time operating real system ------------------------------------------------------------------------------------------------------------------- operating distributed system ------------------------------------------------------------------------------------------------------------------- instagram facebook operating batch systems1 page types multiprogrammed,105675,1839,sundeep saradhi kanthety operating system wait terminated preemption non preemption interrupt high priority scheduler short term i/o time process process execution CPU utilization throughout waiting time computer os introduction to os os definition importance of os interface os services operating system services types of os os types batch multiprogrammed multitasking multiprocessing time sharing distributed network realtime hard realtime soft realtime,https://www.youtube.com/watch?v=s-tk8el8JoU,938,2022-05-10 13:00:12,"[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",page network time scheduler types interrupt computer systems process priority i/o cpu operating hard system os,[[0. 0. 0. ... 0. 0. 0.]],3.46,0.95,3.3,os2,Sundeep Saradhi Kanthety,https://i.ytimg.com/vi/s-tk8el8JoU/maxresdefault.jpg
108,x1tg2YUCs-c,Threads in operating system || Single  and Multi-threaded processes || Benefits |Server Architecture,multithreading os types states os benefits threads system issues os various operating ppt,76330,1328,sudhakar atchala os operating systems video playlist Processes Concept Process Scheduling Operations on Processes Inter-process Communication Examples of IPC Systems Communication in Client-Server Systems Process In Memory Process Management Scheduling Scheduling Criteria Scheduling Algorithms Multiple-Processor Scheduling fcfs sjf srtf rr Multithreading Models Thread Libraries Threading Issues,https://www.youtube.com/watch?v=x1tg2YUCs-c,851,2020-04-06 17:55:56,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",concept communication management os ipc thread types operations memory algorithms operating system multithreading sjf architecture threading fcfs systems process scheduling,[[0. 0. 0. ... 0. 0. 0.]],4.77,0.95,4.34,os2,Sudhakar Atchala,https://i.ytimg.com/vi/x1tg2YUCs-c/maxresdefault.jpg
109,ITc09gOrqZk,L-1.11: Process Vs Threads in Operating System,real process new explained difference life examples threads video subscribe,1325374,31132,process thread procesVsThread threads in operating system operating system by varun singla process and threads in linux difference between process and thread diff between process and thread process and thread in os advanced operating systems operating systems process and threads threads and process processes in os threads in os processes and threads in os process vs thread process and thread difference os operating system lectures gate 2022 ugc net 2022,https://www.youtube.com/watch?v=ITc09gOrqZk,677,2018-12-21 07:25:31,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1]",advanced thread operating difference systems process life os system,[[0. 0. 0. ... 0. 0. 0.]],3.48,1.28,3.49,os2,Gate Smashers,https://i.ytimg.com/vi/ITc09gOrqZk/maxresdefault.jpg
110,LOfGJcVnvAk,Introduction to Threads,operating release ]# operatingsystembyneso threads threaded facebook skrindo introduction website threads forum music,708882,11225,threads threads in os threads in operating system threads in os tutorial threads in os example os threads os process and threads single threaded process multi threaded process os os lectures os best lectures operating system operating system lecture,https://www.youtube.com/watch?v=LOfGJcVnvAk,846,2019-05-24 12:45:00,"[0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",threaded process operating system os,[[0. 0. 0. ... 0. 0. 0.]],3.75,0.86,3.47,os5,Neso Academy,https://i.ytimg.com/vi/LOfGJcVnvAk/maxresdefault.jpg
111,pPTltmTMR0Q,Threads | Operating System | Vishvadeep Gothi,computer next new series science unacademy batch plus 27th gothis 2022 threads 11 new welcome top system daily indias profile click link operating start june evolve combat computer vishavdeep 23 know date,49546,852,gate cse preparation strategy gate 2022 cse preparation gate 2022 cse lectures gate exam preparation gate exam pattern for cse gate cse 2022 gate cse unacademy gate 2022 crack gate cse gate 2022 cse gate exam cse 2022 vishvadeep gothi operating system operating system in computer os questions for interview dpp multithreading threads multithreading in operating system multithreading in os thread in operating system thread in os,https://www.youtube.com/watch?v=pPTltmTMR0Q,517,2021-06-27 08:37:15,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]",thread operating link computer system multithreading os science series,[[0. 0. 0. ... 0. 0. 0.]],3.04,0.94,2.95,os1,Unacademy Computer Science,https://i.ytimg.com/vi/pPTltmTMR0Q/maxresdefault.jpg
112,-NONm-Jq34Y,L-1.12: User Level Vs Kernel Level Thread in Operating System | All Imp Points,vs process new video thread thread level user link difference explained examples subscribe kernel,766684,15591,user thread kernel thread user vs kernel thread ugc net 2022 threads in operating system gate operating system user level and kernel level threads user level and kernel level threads difference gate 2022 types of threads in os types of threads in operating system user level threads advantages user level threads kernel level threads threads thread operating system operating systems operating system lectures iit os tutorials operating syatem gate mit,https://www.youtube.com/watch?v=-NONm-Jq34Y,509,2018-12-28 06:30:01,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0]",thread operating types link user difference systems process os system,[[0. 0. 0. ... 0. 0. 0.]],2.84,1.11,2.88,os2,Gate Smashers,https://i.ytimg.com/vi/-NONm-Jq34Y/maxresdefault.jpg
113,MZdVAVMgNpA,L-2.3: First Come First Serve(FCFS) CPU Scheduling Algorithm with Example,new exam 31st queries course da whatsapp scheduling channel first queued serve course 2999 /- march validity call contact free assistance,2555141,40551,First Come First Serve FCFS First Come First Serve CPU Scheduling Algorithm CPU Scheduling in operating system FCFS(First Come First Serve) theory Lecture (Type Of Public Presentation) computer science computer science engineering gate cse lectures gate cse gate cse preparation gate cse preparation strategy gate computer science cse gate cse gate lectures uncode computer science uncode cse operating system operating system course operating system in computer,https://www.youtube.com/watch?v=MZdVAVMgNpA,634,2018-05-19 04:21:29,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0]",algorithm science theory computer scheduling public cpu engineering operating fcfs system first,[[0. 0. 0. ... 0. 0. 0.]],2.36,0.86,2.36,os2,Gate Smashers,https://i.ytimg.com/vi/MZdVAVMgNpA/maxresdefault.jpg
114,VCIVXPoiLpU,L-2.4: Shortest Job First(SJF) Scheduling  Algorithm with  Example | Operating System,new exam 31st queries course da whatsapp process channel first chosen course 2999 /- march 2025subscribe time starting next course,2179709,33309,Shortest Job First Scheduling Algorithm SJF Scheduling Algorithm Shortest Job First Scheduling Algorithm in operating system gate cse cse gate uncode cse operating system gate 2022 process scheduling algorithms scheduling algorithms in os preemptive scheduling non preemptive scheduling SJF scheduling algorithm fcfs scheduling response time waiting time average turnaround time ugc net 2022 shortest job first scheduling shortest job next scheduling,https://www.youtube.com/watch?v=VCIVXPoiLpU,554,2018-05-19 05:55:33,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",job sjf operating shortest algorithm time scheduling process algorithms os fcfs system first,[[0. 0. 0. ... 0. 0. 0.]],2.95,0.83,2.82,os2,Gate Smashers,https://i.ytimg.com/vi/VCIVXPoiLpU/maxresdefault.jpg
115,p9Dty0NeZLg,FCFS scheduling Algorithm | Example | OS | Lec-49 | Bhanu Priya,example first algorithm serve come scheduling first fcfs,537584,7769,fcfs scheduling algorithm in os first come first serve scheduling algorithm first come first serve scheduling algorithm example first come first serve scheduling algorithm in os first come first serve scheduling algorithm english fcfs in operating system fcfs in operating system example fcfs algorithm in operating system fcfs algorithm example,https://www.youtube.com/watch?v=p9Dty0NeZLg,732,2018-05-13 17:18:37,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",algorithm scheduling operating fcfs system first os,[[0. 0. 0. ... 0. 0. 0.]],3.06,0.79,2.88,os1,Education 4u,https://i.ytimg.com/vi/p9Dty0NeZLg/maxresdefault.jpg
116,zFnrUVqtiOY,L-2.1: Process Scheduling Algorithms (Preemption Vs Non-Preemption) | CPU Scheduling in OS,subscribe non based process emption video new based scheduling channel,1586683,26239,process scheduling in operating system process scheduling in os process scheduling algorithms in operating system in hindi cpu scheduling preemptive scheduling non preemptive scheduling preemptive nonpreemptive scheduling os os for gate gate 2022 difference between preemptive and nonpreemptive scheduling in operating system scheduling priority scheduling scheduling algorithms in os schedule non preemptive priority scheduling ugc net 2022,https://www.youtube.com/watch?v=zFnrUVqtiOY,631,2018-05-18 18:26:12,"[0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",operating based schedule difference process priority cpu scheduling algorithms os system,[[0. 0. 0. ... 0. 0. 0.]],2.75,0.9,2.69,os1,Gate Smashers,https://i.ytimg.com/vi/zFnrUVqtiOY/maxresdefault.jpg
117,WYo1SpUh9FI,FCFS(First Come First Serve) CPU Scheduling Algorithm with example | Operating System,video scheduling fcfs algorithm solved example discussed cpu,949592,13728,fcfs fcfs scheduling first come first serve scheduling scheduling in os process scheduling gantt chart in os non preemptive scheduling ugc net computer science jenny's lectures operating systems os types of operating system operating system response time waiting time completion time types of cpu scheduling algorithms schedule fcfs scheduling example scheduling algorithms in os turnaround time gate computer science preparation study material os notes,https://www.youtube.com/watch?v=WYo1SpUh9FI,1070,2019-03-20 12:34:06,"[1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]",operating time algorithm science types schedule computer systems scheduling process cpu algorithms os fcfs system first,[[0. 0. 0. ... 0. 0. 0.]],2.86,0.79,2.72,os1,Jenny's Lectures CS IT,https://i.ytimg.com/vi/WYo1SpUh9FI/hqdefault.jpg
118,TxjIlNYRZ5M,L-2.7: Round Robin(RR) CPU Scheduling Algorithm with  Example,new exam 31st queries course da whatsapp channel name gets equal starting share course robin 5th 2025to algorithm price,2595360,48195,Round Robin CPU Scheduling Algorithm RR CPU Scheduling Algorithm RR example 1 theory Lecture (Type Of Public Presentation) computer science computer science engineering gate cse gate cse preparation strategy gate computer science cse gate cse gate lectures uncode computer science uncode cse operating system operating system in computer round robin scheduling algorithm example in os round robin scheduling in os round robin scheduling example,https://www.youtube.com/watch?v=TxjIlNYRZ5M,983,2018-05-19 16:18:08,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1]",1 operating algorithm round theory computer system scheduling public cpu engineering robin os science,[[0. 0. 0. ... 0. 0. 0.]],2.58,1.01,2.61,os2,Gate Smashers,https://i.ytimg.com/vi/TxjIlNYRZ5M/maxresdefault.jpg
119,-jFGYDfWkXI,Round Robin(RR) CPU Scheduling Algorithm in OS with example,scheduling round video algorithm robin basics processes talks allocate scheduling help example cpu,974206,14811,schedule process scheduling scheduling algorithms preemptive scheduling round robin scheduling program in c cpu scheduling algorithms round robin scheduling scheduling algorithms in os round robin scheduling example GATE computer science study material operating system notes ugc net computer science preparation NTA UGC NET june 2019 ugc net syllabus ravindrababu ravula jenny's lectures time quantum RR scheduling non preemptive scheduling,https://www.youtube.com/watch?v=-jFGYDfWkXI,1187,2019-04-24 05:26:56,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1]",c operating time algorithm schedule round computer system scheduling cpu robin process algorithms os science,[[0. 0. 0. ... 0. 0. 0.]],3.21,0.83,3.03,os2,Jenny's Lectures CS IT,https://i.ytimg.com/vi/-jFGYDfWkXI/hqdefault.jpg
120,j5Rt_at1oyk,Round Robin Scheduling Algorithm| Preemptive | Operating System  | OS,"round c ++, priority program c round scheduling java robin system example c #, round code algorithm",167142,2779,sudhakar atchala os operating systems video playlist Processes Concept Process Scheduling Operations on Processes Inter-process Communication Examples of IPC Systems Communication in Client-Server Systems Process In Memory Process Management Scheduling Scheduling Criteria Scheduling Algorithms Multiple-Processor Scheduling fcfs sjf srtf rr Multithreading Models Thread Libraries Threading Issues,https://www.youtube.com/watch?v=j5Rt_at1oyk,644,2020-03-30 21:28:13,"[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0]",concept communication code management os ipc thread algorithm operations memory algorithms operating system multithreading sjf threading priority robin fcfs c round systems scheduling process,[[0. 0. 0. ... 0. 0. 0.]],4.08,0.9,3.77,os2,Sudhakar Atchala,https://i.ytimg.com/vi/j5Rt_at1oyk/maxresdefault.jpg
121,Zdzp5k3eSYg,L-3.12: Solution of Readers-writers  Problem using Binary semaphore,case computationartificial 4operating binary subscribe architecture algorithms big engineering com media new computing notes theory channel data discussed language links :-------------------------------------------------------------------------------------------------------------------------------------- design reader,457576,11962,reader writer problem solution using semaphore reader writer problem in python reader writer problem in c reader writer problem writer priority reader writer problem algorithm reader writer problem algorithm in c gate 2022 ugc net 2022 reader and writer problem in os reader writer problem os reader and writer problem using semaphore reader writer problem using semaphore in operating system reader writer problem using semaphore in os readers writers problem semaphore,https://www.youtube.com/watch?v=Zdzp5k3eSYg,1271,2018-03-01 08:22:25,"[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0]",case os big semaphore algorithm computing binary algorithms operating system reader architecture language writer problem priority data python c theory design engineering,[[0. 0. 0. ... 0. 0. 0.]],3.04,1.42,3.2,pf,Gate Smashers,https://i.ytimg.com/vi/Zdzp5k3eSYg/maxresdefault.jpg
122,p2XDhW5INOo,The Readers Writers Problem,readers problems writers problemtopics synchronization operating discussed system,245586,4374,readers writers problems readers-writers problem readers writers problem in os os readers writers problem classic problems on synchronization readers writers problem in operating system readers writers problem using semaphore readers writers problem in process synchronization process synchronization readers writers problem process synchronization readerswriters problem os os for gate gate os operating system for gate,https://www.youtube.com/watch?v=p2XDhW5INOo,932,2021-07-12 03:30:15,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",semaphore problem process synchronization operating system os,[[0. 0. 0. ... 0. 0. 0.]],3.11,0.97,3.02,os3,Neso Academy,https://i.ytimg.com/vi/p2XDhW5INOo/maxresdefault.jpg
